start_f0,end_f0,mean_f0,max_f0,min_f0,slope,TCoG,filename,cluster_label
-0.1117467066,-0.3195371711,-0.297604027,-0.4814743353,0.08670807082,-0.1039734266,-1.310447466,SDRW2200000513.1.1.320_F,0
0.06339030809,-0.4115184813,-0.276533755,-0.3544984349,-0.08364973111,-0.3564724276,-1.062542146,SDRW2200000513.1.1.36_F,0
-0.02149331576,0.1816121554,0.123060248,-0.224977027,0.6799417108,0.5235914995,0.665123614,SDRW2200000513.1.1.3_F,0
-0.3405813908,-0.1660460171,-0.3002510461,-0.5922787767,0.274390395,0.09813051982,-1.315964777,SDRW2200000513.1.1.42_F,0
1.249695747,0.2402874442,0.818590986,0.5055836076,1.123554477,-0.3414911362,-1.783903104,SDRW2200000514.1.1.217_F,0
2.074574564,0.964091067,1.782211818,1.10362812,2.464105008,-0.4950452544,-0.4773774423,SDRW2200000514.1.1.229_F,1
2.622910382,2.586306902,3.27523647,2.315589132,4.040899023,0.9267846424,-0.8869114037,SDRW2200000514.1.1.234_F,1
-0.1313670089,0.5781664019,0.362986059,0.1939835501,0.5402955619,0.5290801528,-0.7101376332,SDRW2200000514.1.1.265_F,0
1.402321046,0.09175676143,0.78587383,0.6162383133,0.8484620634,-0.9437511345,-1.314579954,SDRW2200000514.1.1.279_F,0
2.504982038,1.699941549,2.413190584,1.415677385,3.340568337,0.0357700364,0.6924244127,SDRW2200000515.1.1.178_F,1
2.433522832,1.504640708,2.317597901,1.363868821,3.426665962,-0.06390485364,0.4318578527,SDRW2200000515.1.1.179_F,0
-0.05619027149,-0.5240503154,-0.4219080438,-0.4411954235,-0.2920689834,-0.5732393797,-0.2610812595,SDRW2200000515.1.1.188_F,0
0.4516657651,-0.1116225608,0.1465657776,-0.07299525938,0.4717849513,-0.4086329466,-0.3457972644,SDRW2200000515.1.1.30_F,0
-0.3056779056,1.834157729,1.211938024,1.520941604,0.3187516716,2.106633627,0.6605295183,SDRW2200000516.1.1.106_F,1
-0.1958042124,0.04073477117,-0.07154859605,-0.3738143442,0.4583978205,0.1912853609,0.3387010212,SDRW2200000516.1.1.132_F,0
-0.2920469587,-0.2113988973,-0.309250911,-0.612193629,0.2869900475,0.03669766535,-1.237491467,SDRW2200000516.1.1.247_F,0
-0.02169984525,0.1956432027,0.1334365629,-0.2101531896,0.679679218,0.2165716958,-0.4405147696,SDRW2200000516.1.1.55_F,0
0.3919787401,0.2380198002,0.3771740813,-0.1162688858,1.119354593,-0.01411394199,-0.441987518,SDRW2200000516.1.1.82_F,0
-1.072728463,-0.2801368564,-0.760832369,-0.7128160407,-0.656146443,0.6877250711,-0.4589570966,SDRW2200000517.1.1.154_F,0
-0.3029930221,-0.0726474294,-0.2112053236,-0.4936029295,0.3221640775,0.2650176735,-0.986179042,SDRW2200000517.1.1.160_F,0
1.479976138,1.998845375,2.250416556,1.694934524,2.588264084,1.844783658,-1.184274692,SDRW2200000517.1.1.171_F,1
-0.4006814748,-0.5740802114,-0.6358930676,-0.6909546238,-0.384728928,-0.1503818583,-1.299610675,SDRW2200000517.1.1.202_F,0
0.9667503342,0.6585260365,0.9859884737,0.3004456553,1.898170615,0.03773021657,-1.454974641,SDRW2200000517.1.1.255_F,1
0.4791341884,-0.9682250861,-0.4792954178,-0.05308040708,-1.114721297,-0.8962851576,0.09380714192,SDRW2200000517.1.1.283_F,0
2.075813741,0.7424288649,1.617249588,1.104526534,2.053566329,-0.5331839522,-1.308513109,SDRW2200000517.1.1.93_F,1
-1.398012423,-0.3396625117,-0.972064493,-0.7757050479,-1.069572542,0.6344359668,-0.5279344768,SDRW2200000518.1.1.12_F,1
-0.5846992579,-0.4426985865,-0.224793355,0.009509128745,-0.1413981385,0.02016613677,-0.6303894065,SDRW2200000518.1.1.274_F,0
0.5429518034,-0.3225134539,0.03581449854,-0.006812066003,0.08119572283,-0.7857749106,0.04303029415,SDRW2200000518.1.1.311_F,0
-0.199908444,-0.3845586013,-0.3767815914,-0.5480179276,-0.03873795447,-0.1881181968,-0.4245368035,SDRW2200000519.1.1.102_M,0
0.04129165176,-0.2415869082,-0.1609119608,-0.3705201581,0.2310790894,-0.3994875263,0.1965478287,SDRW2200000519.1.1.133_F,0
-0.204554981,-0.7831822656,-0.6541738453,-0.5516051541,-0.7141873442,-0.4713907669,0.2152234959,SDRW2200000519.1.1.141_M,0
-0.6858034618,-0.8326066327,-0.9367061657,-0.9231393328,-0.7979346517,-1.154184738,0.1730385144,SDRW2200000519.1.1.143_M,0
-0.1728794381,0.2324924179,0.08346084229,-0.1712218993,0.4875345169,0.4815116086,0.5760333266,SDRW2200000519.1.1.159_F,0
0.2975947593,2.546197948,2.053160693,2.27321392,1.085493027,1.411068137,-1.576619262,SDRW2200000519.1.1.186_F,1
0.4566224731,0.0656788553,0.2815637515,-0.06940160183,0.8001633953,-0.09079922603,-0.09292416624,SDRW2200000519.1.1.18_F,0
0.7164365821,1.681233486,1.62169658,1.359376749,1.617828346,0.9903027907,-0.5999672605,SDRW2200000519.1.1.238_F,1
0.5103479346,0.9228276721,0.8917868139,0.5463424016,1.279756088,0.5835765572,-0.8422150204,SDRW2200000519.1.1.254_M,1
-0.09047416823,1.092071226,0.7678741001,0.736925313,0.5922691286,0.96504754,-0.5638079901,SDRW2200000519.1.1.275_F,1
-0.5729270765,2.047883177,1.234596507,1.746743087,-0.02091396122,1.850127368,-0.3751862884,SDRW2200000519.1.1.285_F,1
2.888507317,0.5469862967,1.887880821,1.693736638,1.691588812,-1.212675349,-0.5230546239,SDRW2200000519.1.1.46_F,1
1.385592157,2.042922705,2.234957965,1.741502337,2.468304892,0.8984848965,-0.1640996784,SDRW2200000519.1.1.85_F,1
0.5563762208,1.367589973,1.305324858,1.028011575,1.414396456,1.148651275,-0.846048131,SDRW2200000520.1.1.11_F,1
-0.2530128835,-0.0841273772,-0.1941585206,-0.5057315238,0.3856873257,0.1409749848,0.599047768,SDRW2200000520.1.1.144_F,0
1.856479413,0.3312766601,1.197644121,0.9455071872,1.29207483,-0.9987826615,-0.8367060702,SDRW2200000520.1.1.162_F,0
-0.9362124642,-0.6269446624,-0.9499354133,-1.079219376,-0.4826387279,0.06545459365,-1.471570537,SDRW2200000520.1.1.164_F,0
-0.1484646408,-0.876815363,-0.6898116395,-0.508302205,-0.8728443036,-0.608127851,0.3027283289,SDRW2200000520.1.1.179_M,0
-0.2910143112,2.451240355,1.680460404,2.172890979,0.3373886576,2.488209264,0.8449527879,SDRW2200000520.1.1.203_F,1
0.3082235727,-0.9354291853,-0.4944891136,-0.155729081,-0.9721627186,-0.8266789772,0.494424389,SDRW2200000520.1.1.212_M,0
-0.1462371328,1.144227038,0.1559891656,0.7920280623,-0.6262222682,0.8634463164,2.328318164,SDRW2200000520.1.1.226_F,0
1.305665241,-0.4346201047,0.3430804754,0.5461619909,-0.1264360512,-1.36801748,0.822729674,SDRW2200000520.1.1.244_F,0
0.8316227825,2.136829212,1.796838296,1.79879693,1.687129925,1.090680926,2.8571783,SDRW2200000520.1.1.34_M,1
-0.4560313804,-0.3060730348,-0.1629589889,-0.09695297645,0.1116448831,0.05807522545,0.4879981424,SDRW2200000520.1.1.79_F,0
-0.5070441665,-0.1643452841,-0.3843203726,-0.5904819479,0.06282122956,0.2059400781,-0.7390210869,SDRW2200000520.1.1.85_F,0
0.3748367917,-0.1890059127,0.04936723632,-0.1286969516,0.3284639037,-1.033278461,1.502963584,SDRW2200000521.1.1.107_F,0
2.597094195,-0.06329339785,0.8485552422,1.482459521,0.5612949828,-1.124921094,3.877034002,SDRW2200000521.1.1.114_F,0
0.5840511736,2.241199829,1.972161909,1.950982625,1.449570486,1.160858832,0.1884587032,SDRW2200000521.1.1.115_F,1
-0.4837063332,1.822252598,1.180879666,1.508363802,0.09248291156,1.959443601,-0.2174923032,SDRW2200000521.1.1.130_F,1
-0.4198887182,1.76981333,0.8433317912,1.452961582,0.1735931747,1.3407228,1.154603634,SDRW2200000521.1.1.133_F,1
1.6274382,0.4404070282,1.018740923,0.7794502608,1.494194256,-0.4252586772,0.6318878591,SDRW2200000521.1.1.138_F,0
0.3595536088,3.051457379,2.462389846,2.807021803,1.164240855,2.809698932,-0.01007657348,SDRW2200000521.1.1.144_F,1
0.6022257695,-1.024207548,-0.2382049184,0.03616208898,-1.218405937,-0.7690695413,0.2505998931,SDRW2200000521.1.1.180_F,0
-0.703660249,-0.7814279107,-0.9461237058,-0.9106169421,-0.7687558374,-0.4236577129,0.5746485034,SDRW2200000521.1.1.201_F,0
-0.8465786619,1.166903478,0.4361496668,0.8159857793,-0.3687168696,1.075302916,0.285901892,SDRW2200000521.1.1.207_F,1
0.6296941928,3.301465132,2.787655552,3.071155633,1.507581386,2.417789593,0.6173142444,SDRW2200000521.1.1.210_F,1
-0.9184622101,-0.749901536,-0.9997576477,-1.102756891,-0.6577946848,-0.007120322135,0.6011580696,SDRW2200000521.1.1.224_M,0
-0.4820540972,2.200949147,1.395535268,1.908457677,0.09458285365,1.87625976,-0.393738522,SDRW2200000521.1.1.237_F,1
-0.2936991947,1.094622325,0.6655932822,0.7396205562,0.3339762517,1.922565342,0.9204366387,SDRW2200000521.1.1.246_F,1
0.6955456258,2.868011808,2.32929207,2.553139428,1.514585221,1.851832257,1.812452051,SDRW2200000521.1.1.252_M,1
-1.239737058,-0.8172080861,-1.212042393,-1.248808258,-0.9393371407,0.2327810271,0.3236850576,SDRW2200000521.1.1.254_M,0
-0.4607815589,2.020246265,1.271443013,1.717544619,0.121619608,1.347056338,-0.5458712335,SDRW2200000521.1.1.51_F,1
1.305901458,2.789032166,2.589893441,2.471658139,2.288511345,1.927069155,1.894008037,SDRW2200000521.1.1.63_M,1
0.7825260216,0.08311136863,0.4616669309,0.1668813827,0.832450005,-0.2951088646,0.994997274,SDRW2200000521.1.1.86_F,1
-0.4721406813,0.5608756163,0.1753653454,0.1757157909,0.1071825062,0.775446363,0.6696297845,SDRW2200000522.1.1.104_F,1
0.2300596133,-0.5100192681,-0.2646751094,-0.2336616994,-0.2660822,-0.5852706975,-0.8899448258,SDRW2200000522.1.1.170_F,0
1.775726379,1.056639288,1.698142492,0.8869605161,2.635512781,-0.130098945,0.1801717458,SDRW2200000522.1.1.180_F,0
-0.4188560707,2.221783127,1.443499255,1.93046883,0.1749056385,1.940398771,0.6714762153,SDRW2200000522.1.1.1_F,1
-0.5417411223,0.9898855177,0.4601846002,0.6289658505,0.0187224457,1.756402295,-0.06617290055,SDRW2200000522.1.1.233_F,1
-0.5576438936,2.199106687,1.355406459,1.906511113,-0.001489496898,3.05650369,0.6646180437,SDRW2200000522.1.1.239_F,1
1.069602024,1.960011971,2.011020149,1.653906934,2.066690967,1.391124414,-1.40298882,SDRW2200000522.1.1.241_F,1
0.07392331251,-0.1873051797,-0.1036304675,-0.3468619125,0.3316138169,-0.1450601974,0.4599499789,SDRW2200000522.1.1.247_F,0
1.185671602,2.137455115,2.203087855,1.84137607,2.214211899,1.494805714,-1.421936717,SDRW2200000522.1.1.262_F,1
-1.107642647,-0.9317037305,-1.222836533,-1.248808258,-0.9658501074,-0.3021723594,1.356883871,SDRW2200000522.1.1.58_M,0
-0.8573181958,1.735373486,0.8553316111,1.416575799,-0.3823664932,1.820919661,0.9289434093,SDRW2200000522.1.1.59_F,1
2.061563205,0.6100551458,1.511051182,1.094194769,1.808398091,-0.8872195191,-0.04168571075,SDRW2200000522.1.1.70_F,0
-1.090076941,1.549426677,0.3570567362,1.220122519,-0.6781958349,1.582800819,0.5397201869,SDRW2200000522.1.1.74_F,1
0.2484407387,0.6443532614,0.6071471005,0.2639101368,1.023019749,0.3757590943,-0.01205489223,SDRW2200000523.1.1.117_F,1
-0.8695034363,0.1514241445,-0.3342387713,-0.2568707378,-0.3978535661,0.8942795713,-1.092172964,SDRW2200000523.1.1.195_F,1
-1.000443138,-0.8950935668,-1.183190736,-1.125787189,-0.9792750318,-0.2250157965,0.8671978831,SDRW2200000523.1.1.221_F,0
0.4314258743,1.563315997,1.315065888,1.234796621,1.255588336,0.7868707538,1.093143865,SDRW2200000523.1.1.224_F,1
-0.6687567638,-0.6024257615,-0.7945024519,-0.8853116035,-0.4372274802,-0.1027462904,-0.8977042315,SDRW2200000523.1.1.299_F,0
-1.214820758,-0.7641371251,-1.195261143,-1.224163564,-0.8367414626,0.1126413258,0.5861886961,SDRW2200000523.1.1.2_F,0
-0.7592166841,-0.8837553467,-1.051051543,-0.950895854,-0.9582756109,-0.1434558195,0.1858868888,SDRW2200000523.1.1.91_F,0
1.708397763,1.011711591,1.630061161,0.8381466676,2.552302575,-0.1570915922,-0.4837080622,SDRW2200000524.1.1.126_F,1
1.673081219,1.676273014,2.108430452,1.354135999,2.833694815,0.7810198333,1.119279654,SDRW2200000524.1.1.180_F,1
-0.7879242844,-0.2068636093,-0.5600824407,-0.6354026674,-0.2941689255,0.2589136857,-0.8188792202,SDRW2200000524.1.1.211_F,0
3.794345697,0.5648439933,2.365614827,2.350477557,1.7246629,-4.330327873,0.3371623288,SDRW2200000524.1.1.231_F,0
-1.175786682,-0.8281980684,-1.223107784,-1.252912825,-0.8553784486,-0.01522318774,-0.345973115,SDRW2200000525.1.1.169_F,0
-0.0946047582,-0.244563191,-0.2328049995,-0.4690462696,0.2255667414,-0.1486117887,0.3010030584,SDRW2200000525.1.1.215_F,0
0.0493463022,0.04498660369,0.1868004679,-0.09231116877,0.7618394522,0.06282401776,0.1321205816,SDRW2200000525.1.1.217_F,0
-0.973387774,-0.5767730387,-0.9315121604,-1.026212927,-0.5298874249,0.1250169565,-2.045260991,SDRW2200000525.1.1.220_F,0
-0.4077034778,-0.4842248175,-0.5723646093,-0.6960456387,-0.2183085175,-0.2639008165,-0.3563922604,SDRW2200000525.1.1.221_F,0
-0.6233202741,-0.6711637206,-0.8225608544,-0.8523697425,-0.5645364693,-0.2665732346,-0.4484280446,SDRW2200000525.1.1.261_F,0
1.17451901,0.07956817487,0.6599816017,0.4510798013,0.8258876859,-1.112006421,-0.5804918115,SDRW2200000525.1.1.278_F,1
-0.5301754704,-0.6979502655,-0.7948200942,-0.7848389276,-0.6141476012,-0.3264130899,1.252178711,SDRW2200000525.1.1.49_F,0
0.3296068316,0.007570477505,0.1730359685,-0.1614890768,0.6925413633,-0.07021908048,-1.62906669,SDRW2200000526.1.1.114_F,0
-1.219777466,-0.3321509409,-0.8750777133,-0.7677690542,-0.8430412888,0.5514969616,0.5224648512,SDRW2200000526.1.1.21_F,1
-0.8240669466,0.250066659,-0.2372519915,-0.1526546686,-0.3401051587,0.5747748384,-1.093865526,SDRW2200000526.1.1.225_F,1
0.07764084348,0.3254658223,0.28135199,-0.07299525938,0.8059382361,0.2496606355,0.05804353529,SDRW2200000526.1.1.234_F,1
-0.6208419202,-0.6219841911,-0.7845496601,-0.8505729138,-0.4734514813,-0.1571833371,1.144250433,SDRW2200000526.1.1.305_F,0
-1.228864764,-0.6508966523,-0.8737012633,-0.6800239154,-0.8545909703,0.2334501075,0.3150930842,SDRW2200000526.1.1.319_F,0
0.8192882723,0.803796981,1.018917391,0.4323628349,1.748549741,0.3836868661,-1.00097247,SDRW2200000526.1.1.94_F,1
4.142554431,2.038387417,3.644972097,2.602932001,4.453800136,-1.421407124,-0.3444783853,SDRW2200000527.1.1.102_F,1
0.5569958093,-0.7311145592,-0.2622398518,0.003369963748,-0.6755709073,-1.824999536,0.5401598133,SDRW2200000527.1.1.142_F,0
0.3077147047,0.7001939952,0.6792519007,0.3229060151,1.098355172,0.4414703917,-0.4096749786,SDRW2200000527.1.1.171_F,0
0.6893812178,-0.2288314107,0.1808711451,0.09935056773,0.2547034379,-0.4121425137,-0.9848162002,SDRW2200000527.1.1.30_F,0
-0.6466581075,-0.1575423521,-0.4508134923,-0.5832946328,-0.1146238769,0.3139486963,0.06672615644,SDRW2200000527.1.1.46_F,0
1.840576642,1.964263804,2.409449464,1.658399005,3.046576444,0.5458875861,-0.153746477,SDRW2200000527.1.1.51_F,1
1.390548865,1.811056105,2.064278173,1.49653468,2.474604718,0.9949701634,0.4201198282,SDRW2200000527.1.1.77_F,1
1.938678154,2.176146791,2.618034568,1.882253924,3.171260506,0.5855394822,-1.037637311,SDRW2200000528.1.1.230_F,1
1.144778762,0.8159855676,1.194891221,0.4452401078,2.162238332,0.08211158262,-2.004969233,SDRW2200000528.1.1.264_F,0
1.905426904,0.6289049366,1.445087466,0.9809945556,1.843309628,-0.440832759,-1.202277393,SDRW2200000528.1.1.29_F,1
-0.1456175443,-0.0528055443,-0.1157008746,-0.4726399271,0.5221835614,0.09248018114,-1.665357848,SDRW2200000528.1.1.302_F,0
1.703234526,-0.9931691703,0.1296248554,0.8344032743,-1.160920022,-1.232579203,0.1013247532,SDRW2200000528.1.1.32_F,0
-0.7257589054,-0.5386482737,-0.776079199,-0.9266386654,-0.3191057378,0.03421476292,-1.49511253,SDRW2200000528.1.1.40_F,0
1.084059089,2.782883292,2.633175518,2.523272591,2.085065461,1.314832231,0.5062866002,SDRW2200000529.1.1.130_F,1
-0.4174103642,-0.09093030924,-0.2835218854,-0.5129188389,0.1767430879,0.2469098425,1.544486296,SDRW2200000529.1.1.174_F,0
0.4469155867,-0.3505755485,-0.03438444792,-0.07643918121,0.02922215615,-0.793306452,-0.02755172239,SDRW2200000529.1.1.175_F,0
1.783987559,3.53914257,3.556985183,3.322262455,2.974653428,1.925776676,1.745747256,SDRW2200000529.1.1.192_F,1
0.3888807976,-0.5261762317,-0.195323209,-0.1185149218,-0.2960063748,-0.7561827542,0.4040514837,SDRW2200000529.1.1.220_F,0
-0.4616076769,2.117046319,1.343336052,1.819814124,0.120569637,1.425457188,1.265191652,SDRW2200000529.1.1.249_F,1
-0.3261243259,3.1787289,2.205946635,2.94148449,0.2927648882,1.882914074,0.3597591251,SDRW2200000529.1.1.259_F,1
3.347622392,1.677265109,2.967652851,2.02659917,3.784968581,-1.763302631,1.723084516,SDRW2200000529.1.1.262_F,1
0.3312590675,-0.5614664416,-0.2512282524,-0.1602911909,-0.3613670723,-1.040993313,-0.7684320922,SDRW2200000529.1.1.266_F,0
0.06648825057,0.6169998056,1.141280261,1.315653916,0.791763627,0.3858380966,0.8205755047,SDRW2200000529.1.1.286_F,1
-0.2889490162,-0.6951157105,-0.3765557832,-0.2601649239,-0.608897746,-0.3639278387,1.390902817,SDRW2200000529.1.1.53_F,0
1.064438787,-0.5172473834,0.1576832578,0.3712706564,-0.2794693308,-1.343391573,0.5802097772,SDRW2200000529.1.1.58_F,0
2.136120354,3.702838122,3.637595738,3.495207225,3.422203585,2.048345719,1.620717512,SDRW2200000529.1.1.74_F,1
-0.2693287139,0.09048121167,-0.07207799987,-0.3212571024,0.3649503975,0.2909240997,1.457506215,SDRW2200000529.1.1.85_F,0
1.329622663,0.8789126889,1.336665564,0.5635313358,2.306346858,0.026656555,-2.01591593,SDRW2200000530.1.1.100_F,0
1.454779539,2.600054493,2.686645303,2.330113498,2.556239967,1.00037945,-0.9508770431,SDRW2200000530.1.1.145_F,1
-0.02954796619,0.7855141011,0.5700888332,0.4130469255,0.6697044931,0.5503535562,-1.107384037,SDRW2200000530.1.1.351_F,1
1.429995999,0.2463817375,0.9155777658,0.6363029014,1.134841666,-0.5961597155,-0.9301926216,SDRW2200000530.1.1.90_F,0
3.100406582,1.600448668,2.783526202,1.847365499,3.642697505,-1.286049098,-0.6721539133,SDRW2200000531.1.1.137_F,1
0.5848772916,1.8661882,1.69242493,1.554781879,1.450620457,1.338514461,-0.5399142959,SDRW2200000531.1.1.173_F,1
1.509509856,2.145533597,2.375144096,1.849911006,2.625800548,2.297135776,2.011303576,SDRW2200000531.1.1.205_F,1
1.939710801,2.577378053,2.918312415,2.306155781,3.17257297,1.05738528,1.969011517,SDRW2200000531.1.1.240_F,1
1.367211032,1.664793067,1.990726336,1.342007405,2.444943036,0.8982550069,0.3085866136,SDRW2200000531.1.1.281_F,1
0.7790150201,0.4421077612,0.7280629329,0.1643358753,1.497344169,-0.0298494727,0.09022418687,SDRW2200000531.1.1.300_F,0
0.9328794964,-0.6728644537,-0.02601986758,0.2758889953,-0.5676863825,-1.164823207,0.2688883508,SDRW2200000532.1.1.133_F,0
1.457670952,1.6639427,1.988785189,1.34110899,2.559914865,1.021196388,-1.230127725,SDRW2200000532.1.1.13_F,1
1.169149243,-0.2089895256,0.4416554666,0.4471866723,0.2914524244,-1.213604771,-0.1824760614,SDRW2200000532.1.1.156_F,0
-1.105360123,-0.7202015224,-1.106321302,-1.177745487,-0.6976202992,0.09616954786,-0.7312177185,SDRW2200000532.1.1.200_F,0
-0.3682563436,-0.1493221425,-0.3019451383,-0.5746099604,0.239216365,0.1372277245,-0.9254226752,SDRW2200000532.1.1.217_F,0
1.320948424,2.570575121,2.59601137,2.298968465,2.386144658,1.535965606,0.003090236829,SDRW2200000532.1.1.308_F,1
-1.07396764,-0.6272281179,-1.020769644,-1.079518847,-0.6577213995,0.2216074407,-0.6282132559,SDRW2200000532.1.1.65_F,0
0.3320851855,1.128211802,1.011505738,0.7751079246,1.129329318,1.878891316,1.619266744,SDRW2200000533.1.1.100_F,1
0.1751227667,1.667769349,1.334124425,1.345151855,0.9298348193,1.574834988,1.453373727,SDRW2200000533.1.1.115_F,1
-0.5008482816,-1.323820013,-0.7651381867,-0.2666035604,-1.773315634,-0.6889987438,0.8657031534,SDRW2200000533.1.1.145_F,0
0.03406311932,0.1012525207,0.09150778035,-0.3098771868,0.7505522635,0.1356853499,-0.9434693385,SDRW2200000533.1.1.150_F,0
2.009724301,2.101314539,2.598552508,1.803193458,3.261558016,0.512410892,1.559675388,SDRW2200000533.1.1.153_F,1
1.633221026,2.506797634,2.708456741,2.231587386,2.783033712,1.520102688,1.841959491,SDRW2200000533.1.1.224_F,1
0.5181682636,2.328787579,2.003820257,2.043519307,1.365835295,1.284394371,-0.2987352596,SDRW2200000533.1.1.3_F,1
-0.8676446708,-0.7367836692,-0.9968405917,-1.029507113,-0.6860706177,-0.1862298346,0.8993785347,SDRW2200000533.1.1.40_F,0
0.7660036617,-0.4594224611,0.04788490562,0.1549025242,-0.1723722843,-0.8306160861,0.262228011,SDRW2200000533.1.1.54_F,0
0.857702759,-0.7440117845,-0.1177126091,0.221385189,-0.6994577485,-1.260091962,1.331685143,SDRW2200000534.1.1.160_F,0
-0.9930080763,-0.602142306,-0.9605234897,-1.053015623,-0.5548242372,0.102437846,-1.356146629,SDRW2200000534.1.1.177_F,0
-1.383761887,0.4769727879,-0.3546737587,0.08707223773,-1.051460541,0.9870709992,-0.7384495726,SDRW2200000534.1.1.206_F,1
-1.628705872,-0.7651292194,-1.408187359,-1.225211714,-1.362776956,0.3630366722,0.6816535662,SDRW2200000534.1.1.41_F,0
-0.3507013362,-0.8658976501,-0.8282784156,-0.6547185768,-0.925201523,-0.518198931,-0.3078794885,SDRW2200000534.1.1.61_F,0
-1.013661026,-0.8838970745,-0.9903818651,-0.8373961694,-0.9585381037,-0.07856359947,0.985083699,SDRW2200000534.1.1.7_F,0
1.258369986,-0.4031565441,0.34233931,0.5118725084,-0.0681626582,-1.753997447,-0.02717803996,SDRW2200000534.1.1.80_F,0
0.1013917358,1.483948457,1.158997642,1.150944611,0.8361249036,0.865658445,-0.9836072277,SDRW2200000535.1.1.105_F,1
1.261054869,1.408407566,1.697083684,1.071135466,2.310021757,0.6524405754,0.2490392194,SDRW2200000535.1.1.192_F,1
-0.5115878155,1.136715467,0.5853356632,0.7840920685,0.05704638882,1.137351834,-1.013369934,SDRW2200000535.1.1.20_F,1
0.6148950184,-0.2380240456,0.1449351555,0.08102787154,0.2095580829,-0.8755519237,0.9807488515,SDRW2200000535.1.1.229_M,0
-0.1761839101,-0.7285634597,-0.6362107099,-0.5281918836,-0.6708460376,-0.7225662478,-0.5908450129,SDRW2200000535.1.1.259_F,0
-0.5873841414,-0.2941679038,-0.5224947695,-0.7276398781,-0.03928845449,0.1629645917,-1.896931048,SDRW2200000535.1.1.26_F,0
-0.1563570782,0.5822765066,0.3532450287,0.1983258863,0.5085339378,0.6417564501,1.637005669,SDRW2200000536.1.1.153_F,1
-0.2629685897,0.2927290825,0.0578966966,-0.1037142959,0.2991971608,0.6160571859,-0.4436669151,SDRW2200000536.1.1.274_M,0
0.03344353082,-0.3539770146,-0.2142758658,-0.3762101159,0.02292232988,-0.2584831425,0.1553328549,SDRW2200000536.1.1.6_F,0
0.1426077162,-0.1342080383,-0.02725707128,-0.2835880845,0.3854695127,-0.3786484276,-0.3564089222,SDRW2200000537.1.1.158_M,0
0.670653463,0.6019418314,0.7531763547,0.2152926368,1.483022166,0.2731398135,-1.038206099,SDRW2200000537.1.1.159_M,0
0.7330498178,2.483296509,2.083254222,2.156238432,1.562140225,3.333165917,-0.0860449065,SDRW2200000537.1.1.15_M,1
1.865153652,0.1236455053,1.046975794,0.9517960879,0.9075229346,-1.021263889,1.062040298,SDRW2200000537.1.1.231_F,0
0.2129176649,2.46668868,1.950350471,2.189212174,0.9778709946,1.38483362,-0.3009993355,SDRW2200000538.1.1.167_F,1
1.056384136,-0.2098398921,0.3832092849,0.3654309628,0.2898774679,-1.237711132,0.9754998437,SDRW2200000538.1.1.180_F,0
2.048138788,1.025459183,1.814505451,1.084461946,2.577764373,-0.2427990173,0.7581485576,SDRW2200000538.1.1.197_F,1
0.001884022478,0.3878523619,0.26024398,-0.005578026667,0.6350280723,0.4284589029,0.2470658752,SDRW2200000538.1.1.207_M,0
-0.251567177,-0.5285856034,-0.5254594309,-0.5828454256,-0.3004687517,-0.225875762,0.4716660221,SDRW2200000538.1.1.294_F,0
1.04071695,2.015379385,1.919286102,1.673500231,1.952259592,1.701192013,2.033546773,SDRW2200000538.1.1.68_M,1
-1.130556722,-0.3159939774,-0.8172668162,-0.7506991808,-0.7296444161,0.5495807251,0.8700994173,SDRW2200000539.1.1.183_F,0
-0.6313749246,-0.3755196327,-0.6058229307,-0.813588188,-0.09519941259,0.1067194558,-1.870399596,SDRW2200000539.1.1.273_F,0
0.7162300526,1.843795216,1.743035936,1.531123634,1.617565853,1.12926391,0.9072038844,SDRW2200000539.1.1.282_F,1
-2.050645638,-1.230988336,-1.972531831,-1.717393064,-1.899049667,0.2076659414,0.004672891825,SDRW2200000539.1.1.303_F,0
-1.866834384,-1.398085354,-2.003131372,-1.753928583,-1.910861841,-0.04225748854,-0.5593018196,SDRW2200000540.1.1.100_F,0
-0.6470711665,-0.293459265,-0.5525649064,-0.7268911994,-0.1151488624,0.3139216449,-0.8698538998,SDRW2200000540.1.1.208_F,0
5.021130918,3.633108068,5.286759222,3.421537245,7.088964965,0.3941141212,0.4749192574,SDRW2200000540.1.1.266_F,1
1.152420353,-1.186344094,-0.2970746231,0.435058078,-1.518697656,-1.386068892,-0.2105681876,SDRW2200000540.1.1.285_F,0
-0.3907680589,-0.8677401109,-0.8501957337,-0.6837673087,-0.9286139289,-0.6682905517,-1.677623425,SDRW2200000540.1.1.49_F,0
-2.066754939,-0.544742567,-1.468115872,-0.9923726516,-1.919524102,1.092309284,0.4394853705,SDRW2200000540.1.1.63_F,1
-0.4787496253,-0.1372752837,-0.349591482,-0.5618824232,0.09878273782,0.3598357709,0.9680701578,SDRW2200000541.1.1.148_F,1
0.2023846605,-0.6472117308,-0.3813557112,-0.2537262875,-0.5201751927,-0.462471821,0.8632852083,SDRW2200000541.1.1.149_F,0
-1.182602156,0.9663587111,0.1140603831,0.6041097191,-0.7957925918,1.264114267,0.7523454893,SDRW2200000541.1.1.184_F,1
-1.276779607,-0.7366419415,-1.206484504,-1.195114832,-0.9154892909,0.28290611,0.08738859666,SDRW2200000541.1.1.198_F,0
-1.445927266,-0.885881263,-1.404693294,-1.352786558,-1.130470862,0.2050892556,-0.7612222195,SDRW2200000541.1.1.245_F,0
